Gender,Race,MOS_Type,taxnum,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,White,Uniform,958318,POM,Male,07/08/2015,5,5
Male,White,Uniform,958319,POM,Male,07/08/2015,5,5
Male,White,Uniform,958320,POM,Male,07/08/2015,5,5
Male,White,Uniform,958323,POM,Male,07/08/2015,5,5
Male,White,Uniform,958324,POM,Male,07/08/2015,5,5
Male,White,Uniform,958329,POM,Male,07/08/2015,5,5
Male,White,Uniform,958330,POM,Male,07/08/2015,5,5
Male,White,Uniform,958332,POM,Male,07/08/2015,5,5
Male,White,Uniform,958335,POM,Male,07/08/2015,5,5
Male,White,Uniform,958337,POM,Male,07/08/2015,5,5
Male,White,Uniform,958340,POM,Male,07/08/2015,5,5
Male,White,Uniform,958342,POM,Male,07/08/2015,5,5
Male,White,Uniform,958344,POM,Male,07/08/2015,5,5
Male,White,Uniform,958345,POM,Male,07/08/2015,5,5
Male,White,Uniform,958346,POM,Male,07/08/2015,5,5
Male,White,Uniform,958350,POM,Male,07/08/2015,5,5
Male,White,Uniform,958352,POM,Male,07/08/2015,5,5
Male,White,Uniform,958358,POM,Male,07/08/2015,5,5
Male,White,Uniform,958361,POM,Male,07/08/2015,5,5
Male,White,Uniform,958365,POM,Male,07/08/2015,5,5
Male,White,Uniform,958366,POM,Male,07/08/2015,5,5
Male,White,Uniform,958376,POM,Male,07/08/2015,5,5
Male,White,Uniform,958377,POM,Male,07/08/2015,5,5
Male,White,Uniform,958378,POM,Male,07/08/2015,5,5
Male,White,Uniform,958384,POM,Male,07/08/2015,5,5
Male,White,Uniform,958385,POM,Male,07/08/2015,5,5
Male,White,Uniform,958386,POM,Male,07/08/2015,5,5
Male,White,Uniform,958387,POM,Male,07/08/2015,5,5
Male,White,Uniform,958408,POM,Male,07/08/2015,5,5
Male,White,Uniform,958409,POM,Male,07/08/2015,5,5
Male,White,Uniform,958411,POM,Male,07/08/2015,5,5
Male,White,Uniform,958414,POM,Male,07/08/2015,5,5
Male,White,Uniform,958415,POM,Male,07/08/2015,5,5
Male,White,Uniform,958416,POM,Male,07/08/2015,5,5
Male,White,Uniform,958417,POM,Male,07/08/2015,5,5
Male,White,Uniform,958424,POM,Male,07/08/2015,5,5
Male,White,Uniform,958425,POM,Male,07/08/2015,5,5
Male,White,Uniform,958428,POM,Male,07/08/2015,5,5
Male,White,Uniform,958434,POM,Male,07/08/2015,5,5
Male,White,Uniform,958436,POM,Male,07/08/2015,5,5
Male,White,Uniform,958438,POM,Male,07/08/2015,5,5
Male,White,Uniform,958440,POM,Male,07/08/2015,5,5
Male,White,Uniform,958441,POM,Male,07/08/2015,5,5
Male,White,Uniform,958442,POM,Male,07/08/2015,5,5
Male,White,Uniform,958447,POM,Male,07/08/2015,5,5
Male,White,Uniform,958457,POM,Male,07/08/2015,5,5
Male,White,Uniform,958459,POM,Male,07/08/2015,5,5
Male,White,Uniform,958462,POM,Male,07/08/2015,5,5
Male,White,Uniform,958464,POM,Male,07/08/2015,5,5
Male,White,Uniform,958465,POM,Male,07/08/2015,5,5
Male,White,Uniform,958466,POM,Male,07/08/2015,5,5
Male,White,Uniform,958467,POM,Male,07/08/2015,5,5
Male,White,Uniform,958474,POM,Male,07/08/2015,5,5
Male,White,Uniform,958482,POM,Male,07/08/2015,5,5
Male,White,Uniform,958486,POM,Male,07/08/2015,5,5
Male,White,Uniform,958495,POM,Male,07/08/2015,5,5
Male,White,Uniform,958498,POM,Male,07/08/2015,5,5
Male,White,Uniform,958505,POM,Male,07/08/2015,5,5
Male,White,Uniform,958507,POM,Male,07/08/2015,5,5
Male,White,Uniform,958511,POM,Male,07/08/2015,5,5
Male,White,Uniform,958521,POM,Male,07/08/2015,5,5
Male,White,Uniform,958525,POM,Male,07/08/2015,5,5
Male,White,Uniform,958529,POM,Male,07/08/2015,5,5
Male,White,Uniform,958531,POM,Male,07/08/2015,5,5
Male,White,Uniform,958538,POM,Male,07/08/2015,5,5
Male,White,Uniform,958539,POM,Male,07/08/2015,5,5
Male,White,Uniform,958545,POM,Male,07/08/2015,5,5
Male,White,Uniform,958548,POM,Male,07/08/2015,5,5
Male,White,Uniform,958549,POM,Male,07/08/2015,5,5
Male,White,Uniform,958559,POM,Male,07/08/2015,5,5
Male,White,Uniform,958564,POM,Male,07/08/2015,5,5
Male,White,Uniform,958570,POM,Male,07/08/2015,5,5
Male,White,Uniform,958574,POM,Male,07/08/2015,5,5
Male,White,Uniform,958575,POM,Male,07/08/2015,5,5
Male,White,Uniform,958576,POM,Male,07/08/2015,5,5
Male,White,Uniform,958577,POM,Male,07/08/2015,5,5
Male,White,Uniform,958579,POM,Male,07/08/2015,5,5
Male,White,Uniform,958591,POM,Male,07/08/2015,5,5
Male,White,Uniform,958599,POM,Male,07/08/2015,5,5
Male,White,Uniform,958600,POM,Male,07/08/2015,5,5
Male,White,Uniform,958601,POM,Male,07/08/2015,5,5
Male,White,Uniform,958604,POM,Male,07/08/2015,5,5
Male,White,Uniform,958606,POM,Male,07/08/2015,5,5
Male,White,Uniform,958610,POM,Male,07/08/2015,5,5
Male,White,Uniform,958612,POM,Male,07/08/2015,5,5
Male,White,Uniform,958619,POM,Male,07/08/2015,5,5
Male,White,Uniform,958621,POM,Male,07/08/2015,5,5
Male,White,Uniform,958624,POM,Male,07/08/2015,5,5
Male,White,Uniform,958625,POM,Male,07/08/2015,5,5
Male,White,Uniform,958626,POM,Male,07/08/2015,5,5
Male,White,Uniform,958627,POM,Male,07/08/2015,5,5
Male,White,Uniform,958628,POM,Male,07/08/2015,5,5
Male,White,Uniform,958629,POM,Male,07/08/2015,5,5
Male,White,Uniform,958631,POM,Male,07/08/2015,5,5
Male,White,Uniform,958633,POM,Male,07/08/2015,5,5
Male,White,Uniform,958636,POM,Male,07/08/2015,5,5
Male,White,Uniform,958637,POM,Male,07/08/2015,5,5
Male,White,Uniform,958638,POM,Male,07/08/2015,5,5
Male,White,Uniform,958653,POM,Male,07/08/2015,5,5
Male,White,Uniform,958657,POM,Male,07/08/2015,5,5
Male,White,Uniform,958659,POM,Male,07/08/2015,5,5
Male,White,Uniform,958663,POM,Male,07/08/2015,5,5
Male,White,Uniform,958665,POM,Male,07/08/2015,5,5
Male,White,Uniform,958672,POM,Male,07/08/2015,5,5
Male,White,Uniform,958674,POM,Male,07/08/2015,5,5
Male,White,Uniform,958685,POM,Male,07/08/2015,5,5
Male,White,Uniform,958687,POM,Male,07/08/2015,5,5
Male,White,Uniform,958695,POM,Male,07/08/2015,5,5
Male,White,Uniform,958698,POM,Male,07/08/2015,5,5
Male,White,Uniform,958710,POM,Male,07/08/2015,5,5
Male,White,Uniform,958714,POM,Male,07/08/2015,5,5
Male,White,Uniform,958716,POM,Male,07/08/2015,5,5
Male,White,Uniform,958720,POM,Male,07/08/2015,5,5
Male,White,Uniform,958723,POM,Male,07/08/2015,5,5
Male,White,Uniform,958734,POM,Male,07/08/2015,5,5
Male,White,Uniform,958745,POM,Male,07/08/2015,5,5
Male,White,Uniform,958746,POM,Male,07/08/2015,5,5
Male,White,Uniform,958747,POM,Male,07/08/2015,5,5
Male,White,Uniform,958748,POM,Male,07/08/2015,5,5
Male,White,Uniform,958749,POM,Male,07/08/2015,5,5
Male,White,Uniform,958750,POM,Male,07/08/2015,5,5
Male,White,Uniform,958752,POM,Male,07/08/2015,5,5
Male,White,Uniform,958764,POM,Male,07/08/2015,5,5
Male,White,Uniform,958766,POM,Male,07/08/2015,5,5
Male,White,Uniform,958768,POM,Male,07/08/2015,5,5
Male,White,Uniform,958769,POM,Male,07/08/2015,5,5
Male,White,Uniform,958771,POM,Male,07/08/2015,5,5
Male,White,Uniform,958774,POM,Male,07/08/2015,5,5
Male,White,Uniform,958775,POM,Male,07/08/2015,5,5
Male,White,Uniform,958776,POM,Male,07/08/2015,5,5
Male,White,Uniform,958778,POM,Male,07/08/2015,5,5
Male,White,Uniform,958780,POM,Male,07/08/2015,5,5
Male,White,Uniform,958781,POM,Male,07/08/2015,5,5
Male,White,Uniform,958783,POM,Male,07/08/2015,5,5
Male,White,Uniform,958787,POM,Male,07/08/2015,5,5
Male,White,Uniform,958794,POM,Male,07/08/2015,5,5
Male,White,Uniform,958799,POM,Male,07/08/2015,5,5
Male,White,Uniform,958800,POM,Male,07/08/2015,5,5
Male,White,Uniform,958803,POM,Male,07/08/2015,5,5
Male,White,Uniform,958810,POM,Male,07/08/2015,5,5
Male,White,Uniform,958812,POM,Male,07/08/2015,5,5
Male,White,Uniform,958818,POM,Male,07/08/2015,5,5
Male,White,Uniform,958819,POM,Male,07/08/2015,5,5
Male,White,Uniform,958823,POM,Male,07/08/2015,5,5
Male,White,Uniform,958825,POM,Male,07/08/2015,5,5
Male,White,Uniform,958848,POM,Male,07/08/2015,5,5
Male,White,Uniform,958850,POM,Male,07/08/2015,5,5
Male,White,Uniform,958851,POM,Male,07/08/2015,5,5
Male,White,Uniform,958853,POM,Male,07/08/2015,5,5
Male,White,Uniform,958869,POM,Male,07/08/2015,5,5
Male,White,Uniform,958871,POM,Male,07/08/2015,5,5
Male,White,Uniform,958873,POM,Male,07/08/2015,5,5
Male,White,Uniform,958886,POM,Male,07/08/2015,5,5
Male,White,Uniform,958887,POM,Male,07/08/2015,5,5
Male,White,Uniform,958888,POM,Male,07/08/2015,5,5
Male,White,Uniform,958890,POM,Male,07/08/2015,5,5
Male,White,Uniform,958892,POM,Male,07/08/2015,5,5
Male,White,Uniform,958894,POM,Male,07/08/2015,5,5
Male,White,Uniform,958895,POM,Male,07/08/2015,5,5
Male,White,Uniform,958896,POM,Male,07/08/2015,5,5
Male,White,Uniform,958897,POM,Male,07/08/2015,5,5
Male,White,Uniform,958907,POM,Male,07/08/2015,5,5
Male,White,Uniform,958908,POM,Male,07/08/2015,5,5
Male,White,Uniform,958911,POM,Male,07/08/2015,5,5
Male,White,Uniform,958912,POM,Male,07/08/2015,5,5
Male,White,Uniform,958914,POM,Male,07/08/2015,5,5
Male,White,Uniform,958918,POM,Male,07/08/2015,5,5
Male,White,Uniform,958922,POM,Male,07/08/2015,5,5
Male,White,Uniform,958923,POM,Male,07/08/2015,5,5
Male,White,Uniform,958925,POM,Male,07/08/2015,5,5
Male,White,Uniform,958934,POM,Male,07/08/2015,5,5
Male,White,Uniform,958935,POM,Male,07/08/2015,5,5
Male,White,Uniform,958937,POM,Male,07/08/2015,5,5
Male,White,Uniform,958951,POM,Male,07/08/2015,5,5
Male,White,Uniform,958952,POM,Male,07/08/2015,5,5
Male,White,Uniform,958953,POM,Male,07/08/2015,5,5
Male,White,Uniform,958959,POM,Male,07/08/2015,5,5
Male,White,Uniform,958960,POM,Male,07/08/2015,5,5
Male,White,Uniform,958961,POM,Male,07/08/2015,5,5
Male,White,Uniform,958963,POM,Male,07/08/2015,5,5
Male,White,Uniform,958966,POM,Male,07/08/2015,5,5
Male,White,Uniform,958971,POM,Male,07/08/2015,5,5
Male,White,Uniform,958972,POM,Male,07/08/2015,5,5
Male,White,Uniform,958975,POM,Male,07/08/2015,5,5
Male,White,Uniform,958984,POM,Male,07/08/2015,5,5
Male,White,Uniform,958986,POM,Male,07/08/2015,5,5
Male,White,Uniform,958988,POM,Male,07/08/2015,5,5
Male,White,Uniform,958989,POM,Male,07/08/2015,5,5
Male,White,Uniform,958990,POM,Male,07/08/2015,5,5
Male,White,Uniform,958994,POM,Male,07/08/2015,5,5
Male,White,Uniform,958999,POM,Male,07/08/2015,5,5
Male,White,Uniform,959005,POM,Male,07/08/2015,5,5
Male,White,Uniform,959012,POM,Male,07/08/2015,5,5
Male,White,Uniform,959027,POM,Male,07/08/2015,5,5
Male,White,Uniform,959035,POM,Male,07/08/2015,5,5
Male,White,Uniform,959036,POM,Male,07/08/2015,5,5
Male,White,Uniform,959037,POM,Male,07/08/2015,5,5
Male,White,Uniform,959041,POM,Male,07/08/2015,5,5
Male,White,Uniform,959043,POM,Male,07/08/2015,5,5
Male,White,Uniform,959046,POM,Male,07/08/2015,5,5
Male,White,Uniform,959050,POM,Male,07/08/2015,5,5
Male,White,Uniform,959057,POM,Male,07/08/2015,5,5
Male,White,Uniform,959069,POM,Male,07/08/2015,5,5
Male,White,Uniform,959071,POM,Male,07/08/2015,5,5
Male,White,Uniform,959075,POM,Male,07/08/2015,5,5
Male,White,Uniform,959078,POM,Male,07/08/2015,5,5
Male,White,Uniform,959079,POM,Male,07/08/2015,5,5
Male,White,Uniform,959084,POM,Male,07/08/2015,5,5
Male,White,Uniform,959085,POM,Male,07/08/2015,5,5
Male,White,Uniform,959089,POM,Male,07/08/2015,5,5
Male,White,Uniform,959097,POM,Male,07/08/2015,5,5
Male,White,Uniform,959098,POM,Male,07/08/2015,5,5
Male,White,Uniform,959104,POM,Male,07/08/2015,5,5
Male,White,Uniform,959105,POM,Male,07/08/2015,5,5
Male,White,Uniform,959120,POM,Male,07/08/2015,5,5
Male,White,Uniform,959122,POM,Male,07/08/2015,5,5
Male,White,Uniform,959123,POM,Male,07/08/2015,5,5
Male,White,Uniform,959125,POM,Male,07/08/2015,5,5
Male,White,Uniform,959135,POM,Male,07/08/2015,5,5
Male,White,Uniform,959148,POM,Male,07/08/2015,5,5
Male,White,Uniform,959156,POM,Male,07/08/2015,5,5
Male,White,Uniform,959162,POM,Male,07/08/2015,5,5
Male,White,Uniform,959173,POM,Male,07/08/2015,5,5
Male,White,Uniform,959176,POM,Male,07/08/2015,5,5
Male,White,Uniform,959178,POM,Male,07/08/2015,5,5
Male,White,Uniform,959185,POM,Male,07/08/2015,5,5
Male,White,Uniform,959190,POM,Male,07/08/2015,5,5
Male,White,Uniform,959198,POM,Male,07/08/2015,5,5
Male,White,Uniform,959205,POM,Male,07/08/2015,5,5
Male,White,Uniform,959207,POM,Male,07/08/2015,5,5
Male,White,Uniform,959212,POM,Male,07/08/2015,5,5
Male,White,Uniform,959213,POM,Male,07/08/2015,5,5
Male,White,Uniform,959214,POM,Male,07/08/2015,5,5
Male,White,Uniform,959215,POM,Male,07/08/2015,5,5
Male,White,Uniform,959223,POM,Male,07/08/2015,5,5
Male,White,Uniform,959227,POM,Male,07/08/2015,5,5
Male,White,Uniform,959229,POM,Male,07/08/2015,5,5
Male,White,Uniform,959231,POM,Male,07/08/2015,5,5
Male,White,Uniform,959233,POM,Male,07/08/2015,5,5
Male,White,Uniform,959234,POM,Male,07/08/2015,5,5
Male,White,Uniform,959237,POM,Male,07/08/2015,5,5
Male,White,Uniform,959249,POM,Male,07/08/2015,5,5
Male,White,Uniform,959252,POM,Male,07/08/2015,5,5
Male,White,Uniform,959257,POM,Male,07/08/2015,5,5
Male,White,Uniform,959265,POM,Male,07/08/2015,5,5
Male,White,Uniform,959268,POM,Male,07/08/2015,5,5
Male,White,Uniform,959270,POM,Male,07/08/2015,5,5
Male,White,Uniform,959274,POM,Male,07/08/2015,5,5
Male,White,Uniform,959276,POM,Male,07/08/2015,5,5
Male,White,Uniform,959278,POM,Male,07/08/2015,5,5
Male,White,Uniform,959283,POM,Male,07/08/2015,5,5
Male,White,Uniform,959287,POM,Male,07/08/2015,5,5
Male,White,Uniform,959289,POM,Male,07/08/2015,5,5
Male,White,Uniform,959291,POM,Male,07/08/2015,5,5
Male,White,Uniform,959299,POM,Male,07/08/2015,5,5
Male,White,Uniform,959302,POM,Male,07/08/2015,5,5
Male,White,Uniform,959303,POM,Male,07/08/2015,5,5
Male,White,Uniform,959304,POM,Male,07/08/2015,5,5
Male,White,Uniform,959314,POM,Male,07/08/2015,5,5
Male,White,Uniform,959317,POM,Male,07/08/2015,5,5
Male,White,Uniform,959323,POM,Male,07/08/2015,5,5
Male,White,Uniform,959324,POM,Male,07/08/2015,5,5
Male,White,Uniform,959326,POM,Male,07/08/2015,5,5
Male,White,Uniform,959330,POM,Male,07/08/2015,5,5
Male,White,Uniform,959333,POM,Male,07/08/2015,5,5
Male,White,Uniform,959346,POM,Male,07/08/2015,5,5
Male,White,Uniform,959347,POM,Male,07/08/2015,5,5
Male,White,Uniform,959348,POM,Male,07/08/2015,5,5
Male,White,Uniform,959349,POM,Male,07/08/2015,5,5
Male,White,Uniform,959356,POM,Male,07/08/2015,5,5
Male,White,Uniform,959363,POM,Male,07/08/2015,5,5
Male,White,Uniform,959366,POM,Male,07/08/2015,5,5
Male,White,Uniform,959385,POM,Male,07/08/2015,5,5
Male,White,Uniform,959391,POM,Male,07/08/2015,5,5
Male,White,Uniform,959403,POM,Male,07/08/2015,5,5
Male,White,Uniform,959408,POM,Male,07/08/2015,5,5
Male,White,Uniform,959410,POM,Male,07/08/2015,5,5
Male,White,Uniform,959412,POM,Male,07/08/2015,5,5
Male,White,Uniform,959414,POM,Male,07/08/2015,5,5
Male,White,Uniform,959415,POM,Male,07/08/2015,5,5
Male,White,Uniform,959416,POM,Male,07/08/2015,5,5
Male,White,Uniform,959418,POM,Male,07/08/2015,5,5
Male,White,Uniform,959421,POM,Male,07/08/2015,5,5
Male,White,Uniform,959422,POM,Male,07/08/2015,5,5
Male,White,Uniform,959423,POM,Male,07/08/2015,5,5
Male,White,Uniform,959426,POM,Male,07/08/2015,5,5
Male,White,Uniform,959427,POM,Male,07/08/2015,5,5
Male,White,Uniform,959429,POM,Male,07/08/2015,5,5
Male,White,Uniform,966917,POM,Male,07/08/2015,5,5
Male,White,Uniform,969443,POM,Male,07/08/2015,5,5
Male,White,Uniform,959433,POM,Male,10/07/2015,5,5
Male,White,Uniform,959435,POM,Male,10/07/2015,5,5
Male,White,Uniform,959439,POM,Male,10/07/2015,5,5
Male,White,Uniform,959441,POM,Male,10/07/2015,5,5
Male,White,Uniform,959447,POM,Male,10/07/2015,5,5
Male,White,Uniform,959452,POM,Male,10/07/2015,5,5
Male,White,Uniform,959453,POM,Male,10/07/2015,5,5
Male,White,Uniform,959456,POM,Male,10/07/2015,5,5
Male,White,Uniform,959458,POM,Male,10/07/2015,5,5
Male,White,Uniform,959461,POM,Male,10/07/2015,5,5
Male,White,Uniform,959463,POM,Male,10/07/2015,5,5
Male,White,Uniform,959465,POM,Male,10/07/2015,5,5
Male,White,Uniform,959467,POM,Male,10/07/2015,5,5
Male,White,Uniform,959470,POM,Male,10/07/2015,5,5
Male,White,Uniform,959473,POM,Male,10/07/2015,5,5
Male,White,Uniform,959476,POM,Male,10/07/2015,5,5
Male,White,Uniform,959480,POM,Male,10/07/2015,5,5
Male,White,Uniform,959482,POM,Male,10/07/2015,5,5
Male,White,Uniform,959491,POM,Male,10/07/2015,5,5
Male,White,Uniform,959492,POM,Male,10/07/2015,5,5
Male,White,Uniform,959493,POM,Male,10/07/2015,5,5
Male,White,Uniform,959494,POM,Male,10/07/2015,5,5
Male,White,Uniform,959495,POM,Male,10/07/2015,5,5
Male,White,Uniform,959496,POM,Male,10/07/2015,5,5
Male,White,Uniform,959497,POM,Male,10/07/2015,5,5
Male,White,Uniform,959498,POM,Male,10/07/2015,5,5
Male,White,Uniform,959502,POM,Male,10/07/2015,5,5
Male,White,Uniform,959503,POM,Male,10/07/2015,5,5
Male,White,Uniform,959504,POM,Male,10/07/2015,5,5
Male,White,Uniform,959506,POM,Male,10/07/2015,5,5
Male,White,Uniform,959507,POM,Male,10/07/2015,5,5
Male,White,Uniform,959508,POM,Male,10/07/2015,5,5
Male,White,Uniform,959509,POM,Male,10/07/2015,5,5
Male,White,Uniform,959510,POM,Male,10/07/2015,5,5
Male,White,Uniform,959511,POM,Male,10/07/2015,5,5
Male,White,Uniform,959512,POM,Male,10/07/2015,5,5
Male,White,Uniform,959513,POM,Male,10/07/2015,5,5
Male,White,Uniform,959515,POM,Male,10/07/2015,5,5
Male,White,Uniform,959517,POM,Male,10/07/2015,5,5
Male,White,Uniform,959518,POM,Male,10/07/2015,5,5
Male,White,Uniform,959521,POM,Male,10/07/2015,5,5
Male,White,Uniform,959533,POM,Male,10/07/2015,5,5
Male,White,Uniform,959542,POM,Male,10/07/2015,5,5
Male,White,Uniform,959549,POM,Male,10/07/2015,5,5
Male,White,Uniform,959551,POM,Male,10/07/2015,5,5
Male,White,Uniform,959552,POM,Male,10/07/2015,5,5
Male,White,Uniform,959558,POM,Male,10/07/2015,5,5
Male,White,Uniform,959562,POM,Male,10/07/2015,5,5
Male,White,Uniform,959563,POM,Male,10/07/2015,5,5
Male,White,Uniform,959564,POM,Male,10/07/2015,5,5
Male,White,Uniform,959567,POM,Male,10/07/2015,5,5
Male,White,Uniform,959573,POM,Male,10/07/2015,5,5
Male,White,Uniform,959576,POM,Male,10/07/2015,5,5
Male,White,Uniform,959585,POM,Male,10/07/2015,5,5
Male,White,Uniform,959588,POM,Male,10/07/2015,5,5
Male,White,Uniform,959590,POM,Male,10/07/2015,5,5
Male,White,Uniform,959593,POM,Male,10/07/2015,5,5
Male,White,Uniform,959597,POM,Male,10/07/2015,5,5
Male,White,Uniform,959598,POM,Male,10/07/2015,5,5
Male,White,Uniform,959602,POM,Male,10/07/2015,5,5
Male,White,Uniform,959604,POM,Male,10/07/2015,5,5
Male,White,Uniform,959605,POM,Male,10/07/2015,5,5
Male,White,Uniform,959609,POM,Male,10/07/2015,5,5
Male,White,Uniform,959618,POM,Male,10/07/2015,5,5
Male,White,Uniform,959622,POM,Male,10/07/2015,5,5
Male,White,Uniform,959624,POM,Male,10/07/2015,5,5
Male,White,Uniform,959627,POM,Male,10/07/2015,5,5
Male,White,Uniform,959629,POM,Male,10/07/2015,5,5
Male,White,Uniform,959634,POM,Male,10/07/2015,5,5
Male,White,Uniform,959639,POM,Male,10/07/2015,5,5
Male,White,Uniform,959640,POM,Male,10/07/2015,5,5
Male,White,Uniform,959642,POM,Male,10/07/2015,5,5
Male,White,Uniform,959644,POM,Male,10/07/2015,5,5
Male,White,Uniform,959646,POM,Male,10/07/2015,5,5
Male,White,Uniform,959660,POM,Male,10/07/2015,5,5
Male,White,Uniform,959669,POM,Male,10/07/2015,5,5
Male,White,Uniform,959670,POM,Male,10/07/2015,5,5
Male,White,Uniform,959672,POM,Male,10/07/2015,5,5
Male,White,Uniform,959675,POM,Male,10/07/2015,5,5
Male,White,Uniform,959679,POM,Male,10/07/2015,5,5
Male,White,Uniform,959682,POM,Male,10/07/2015,5,5
Male,White,Uniform,959684,POM,Male,10/07/2015,5,5
Male,White,Uniform,959685,POM,Male,10/07/2015,5,5
Male,White,Uniform,959703,POM,Male,10/07/2015,5,5
Male,White,Uniform,959704,POM,Male,10/07/2015,5,5
Male,White,Uniform,959705,POM,Male,10/07/2015,5,5
Male,White,Uniform,959707,POM,Male,10/07/2015,5,5
Male,White,Uniform,959708,POM,Male,10/07/2015,5,5
Male,White,Uniform,959710,POM,Male,10/07/2015,5,5
Male,White,Uniform,959722,POM,Male,10/07/2015,5,5
Male,White,Uniform,959723,POM,Male,10/07/2015,5,5
Male,White,Uniform,959724,POM,Male,10/07/2015,5,5
Male,White,Uniform,959726,POM,Male,10/07/2015,5,5
Male,White,Uniform,959727,POM,Male,10/07/2015,5,5
Male,White,Uniform,959730,POM,Male,10/07/2015,5,5
Male,White,Uniform,959736,POM,Male,10/07/2015,5,5
Male,White,Uniform,959739,POM,Male,10/07/2015,5,5
Male,White,Uniform,959740,POM,Male,10/07/2015,5,5
Male,White,Uniform,959743,POM,Male,10/07/2015,5,5
Male,White,Uniform,959751,POM,Male,10/07/2015,5,5
Male,White,Uniform,959755,POM,Male,10/07/2015,5,5
Male,White,Uniform,959756,POM,Male,10/07/2015,5,5
Male,White,Uniform,959757,POM,Male,10/07/2015,5,5
Male,White,Uniform,959759,POM,Male,10/07/2015,5,5
Male,White,Uniform,959760,POM,Male,10/07/2015,5,5
Male,White,Uniform,959774,POM,Male,10/07/2015,5,5
Male,White,Uniform,959775,POM,Male,10/07/2015,5,5
Male,White,Uniform,959776,POM,Male,10/07/2015,5,5
Male,White,Uniform,959783,POM,Male,10/07/2015,5,5
Male,White,Uniform,959788,POM,Male,10/07/2015,5,5
Male,White,Uniform,959791,POM,Male,10/07/2015,5,5
Male,White,Uniform,959792,POM,Male,10/07/2015,5,5
Male,White,Uniform,959800,POM,Male,10/07/2015,5,5
Male,White,Uniform,959801,POM,Male,10/07/2015,5,5
Male,White,Uniform,959802,POM,Male,10/07/2015,5,5
Male,White,Uniform,959808,POM,Male,10/07/2015,5,5
Male,White,Uniform,959809,POM,Male,10/07/2015,5,5
Male,White,Uniform,959816,POM,Male,10/07/2015,5,5
Male,White,Uniform,959817,POM,Male,10/07/2015,5,5
Male,White,Uniform,959818,POM,Male,10/07/2015,5,5
Male,White,Uniform,959823,POM,Male,10/07/2015,5,5
Male,White,Uniform,959836,POM,Male,10/07/2015,5,5
Male,White,Uniform,959842,POM,Male,10/07/2015,5,5
Male,White,Uniform,959843,POM,Male,10/07/2015,5,5
Male,White,Uniform,959846,POM,Male,10/07/2015,5,5
Male,White,Uniform,959848,POM,Male,10/07/2015,5,5
Male,White,Uniform,959858,POM,Male,10/07/2015,5,5
Male,White,Uniform,959866,POM,Male,10/07/2015,5,5
Male,White,Uniform,959867,POM,Male,10/07/2015,5,5
Male,White,Uniform,959869,POM,Male,10/07/2015,5,5
Male,White,Uniform,959870,POM,Male,10/07/2015,5,5
Male,White,Uniform,959873,POM,Male,10/07/2015,5,5
Male,White,Uniform,959876,POM,Male,10/07/2015,5,5
Male,White,Uniform,959878,POM,Male,10/07/2015,5,5
Male,White,Uniform,959891,POM,Male,10/07/2015,5,5
Male,White,Uniform,959902,POM,Male,10/07/2015,5,5
Male,White,Uniform,959910,POM,Male,10/07/2015,5,5
Male,White,Uniform,959921,POM,Male,10/07/2015,5,5
Male,White,Uniform,959923,POM,Male,10/07/2015,5,5
Male,White,Uniform,959948,POM,Male,10/07/2015,5,5
Male,White,Uniform,959956,POM,Male,10/07/2015,5,5
Male,White,Uniform,959961,POM,Male,10/07/2015,5,5
Male,White,Uniform,959970,POM,Male,10/07/2015,5,5
Male,White,Uniform,959971,POM,Male,10/07/2015,5,5
Male,White,Uniform,959972,POM,Male,10/07/2015,5,5
